absEta_1.566_2.0-R9_0.0_0.5-gainEle_12	runNumber	1	2	1.000	0.00125	0.0015435839999999998	0.00125	0
absEta_1.566_2.0-R9_0.0_0.5-gainEle_6	runNumber	1	2	1.000	0.00125	0.01022882	0.00125	0
absEta_1.566_2.0-R9_0.6_0.8-gainEle_1	runNumber	1	2	1.000	0.00125	0.030097170000000006	0.00125	0
absEta_1.566_2.0-R9_0.6_0.8-gainEle_12	runNumber	1	2	1.000	0.00125	0.001534005	0.00125	0
absEta_1.566_2.0-R9_0.6_0.8-gainEle_6	runNumber	1	2	1.000	0.00125	0.01016534	0.00125	0
absEta_1.566_2.0-R9_0.8_0.9-gainEle_1	runNumber	1	2	1.000	0.00125	0.02997756	0.00125	0
absEta_1.566_2.0-R9_0.8_0.9-gainEle_12	runNumber	1	2	1.000	0.00125	0.0015279089999999998	0.00125	0
absEta_1.566_2.0-R9_0.8_0.9-gainEle_6	runNumber	1	2	1.000	0.00125	0.01012494	0.00125	0
absEta_1.566_2.0-R9_0.94_0.96-gainEle_1	runNumber	1	2	1.000	0.00125	0.029805599999999998	0.00125	0
absEta_1.566_2.0-R9_0.94_0.96-gainEle_12	runNumber	1	2	1.000	0.00125	0.0015191430000000006	0.00125	0
absEta_1.566_2.0-R9_0.94_0.96-gainEle_6	runNumber	1	2	1.000	0.00125	0.01006685	0.00125	0
absEta_1.566_2.0-R9_0.96_0.98-gainEle_1	runNumber	1	2	1.000	0.00125	0.02978004	0.00125	0
absEta_1.566_2.0-R9_0.96_0.98-gainEle_12	runNumber	1	2	1.000	0.00125	0.001517841	0.00125	0
absEta_1.566_2.0-R9_0.96_0.98-gainEle_6	runNumber	1	2	1.000	0.00125	0.01005823	0.00125	0
absEta_1.566_2.0-R9_0.98_10.0-gainEle_1	runNumber	1	2	1.000	0.00125	0.0	0.00125	0
absEta_1.566_2.0-R9_0.98_10.0-gainEle_12	runNumber	1	2	1.000	0.00125	0.0	0.00125	0
absEta_1.566_2.0-R9_0.98_10.0-gainEle_6	runNumber	1	2	1.000	0.00125	0.0	0.00125	0
absEta_1.566_2.0-R9_0.9_0.94-gainEle_1	runNumber	1	2	1.000	0.00125	0.02982885	0.00125	0
absEta_1.566_2.0-R9_0.9_0.94-gainEle_12	runNumber	1	2	1.000	0.00125	0.0015203295000000006	0.00125	0
absEta_1.566_2.0-R9_0.9_0.94-gainEle_6	runNumber	1	2	1.000	0.00125	0.01007472	0.00125	0
absEta_2.0_2.5-R9_0.0_0.5-gainEle_1	runNumber	1	2	1.000	0.00125	0.030504570000000005	0.00125	0
